transaction_amount,declared_income,claimed_expenses,industry_risk_score,prior_audit_flag,dependents_claimed,business_type,filing_history_years,income_expense_ratio,is_fraud
2117.9168474117437,195569.8992074537,62912.94723635304,7,0,3,0,14,2.208278065294441,0.0
4921.346079230664,85683.03605954378,62133.4972311083,6,0,2,1,19,1.3406899428563954,1.0
3356.203994077954,186934.4609118658,9277.404281501142,5,0,3,0,4,1.4042872586861985,0.0
3191.6228026070103,75790.67609068399,20907.777662646506,6,0,2,1,12,1.1940270637804988,0.0
871.4767317141358,198142.6591305298,77094.14821561823,2,0,1,1,3,1.4023686277163332,0.0
4415.542403607988,143944.8267606906,41552.134760021676,10,0,2,0,22,1.155948995611787,1.0
2166.073955207045,108796.95166095367,33635.06740426872,1,0,1,1,23,2.956014253027518,1.0
853.0553586232728,134276.37277081283,67675.44292031236,1,0,1,2,16,1.1438263376289441,0.0
112.40722388000725,76330.29873683516,9725.211886773714,8,0,1,1,3,2.1176492204350876,0.0
2820.790634009994,76609.55577694933,35104.53525287157,3,0,3,0,3,0.9803924134448154,0.0
2660.6281295072476,49304.27245339395,31928.959630500438,3,0,0,0,7,1.8919985701920312,0.0
3610.800430727335,49388.55060991779,29938.55680134024,9,0,4,1,10,1.7723269382703841,0.0
4456.777362438121,89104.19604971493,26692.30276128663,6,1,1,0,16,1.8842672425132836,1.0
443.06259398299613,159685.4312423832,19175.77167283601,4,0,5,0,13,1.3910269655156773,1.0
3670.9076271847935,133355.09849168762,16314.13183027021,4,0,5,0,19,2.67697225903228,1.0
977.689123283032,47439.37525627354,52311.2710028149,7,0,1,0,6,1.2447018902717084,1.0
4297.976413127962,174880.20924590487,73793.40277306824,6,1,5,0,21,2.678449593524515,1.0
4104.3643936151975,132232.49658831127,42181.57668424087,2,1,4,0,24,1.5158457276468102,1.0
2726.9290871784447,193345.44805341255,25944.040530691607,9,0,0,0,9,2.130690198735368,0.0
3565.701853185392,143931.5294599053,15255.335224611428,2,1,4,0,24,0.5251705285485349,1.0
1606.0330602595545,59779.726829710766,66921.03910904976,8,0,0,0,14,1.6024400268929355,1.0
2382.2810997174324,110543.17159232979,77804.88834843747,4,1,1,1,17,2.124142325489278,1.0
4117.102643666834,140244.5915830247,29884.965913024593,10,0,2,2,7,1.2440243952548078,1.0
2323.362726007409,34804.999178496204,25403.182767513925,1,1,0,0,8,1.3036025130970257,1.0
1821.101413360937,32534.74490631734,49314.95737907048,1,1,1,0,5,1.492483281088357,1.0
2496.3516138889845,51998.51010175655,62700.33153341378,9,0,5,0,20,1.172736482601251,1.0
4149.8337995642305,72782.95395773003,38066.015873324155,4,1,5,2,23,2.007680705961639,1.0
1709.27983448582,103023.35099851484,51515.63253929309,1,0,3,1,12,0.6229142842505013,1.0
910.1198860219318,112864.88053916402,58174.27823779348,3,0,2,0,22,2.5778521570151636,1.0
3574.4694006373647,53464.69351944246,76965.6061649258,3,0,4,1,2,2.8999680286012164,1.0
4138.592152905005,144476.56844969123,15707.874450046422,7,0,1,0,16,0.9141182612975769,1.0
548.15551869149,131343.4704884109,79798.45202455345,6,1,4,0,3,1.062788079774008,0.0
1237.3768581419263,80058.89680299723,33196.06245357462,8,0,1,0,15,2.872145492159403,1.0
752.7613493169198,32322.18018399964,58686.41098994464,7,0,4,0,17,0.9103630075041603,1.0
1772.3099873317249,43200.14561005942,47075.907103920785,1,0,2,1,16,0.7658454499117966,1.0
2279.2373455817924,96588.1118368427,40473.48350968069,3,0,5,0,3,2.4831531708023884,1.0
3756.690367968367,56175.63969816627,56751.80339233216,9,0,4,1,15,2.194152081336551,1.0
3273.1805451642867,94059.33304515504,33473.046467216824,4,0,4,1,1,2.1996685453531506,0.0
3123.596409018234,136791.04276676037,12710.468562934093,3,0,2,0,12,1.0666140944851483,0.0
1794.2559857177894,123030.3627394782,40644.79050033546,5,0,3,1,10,1.4397963324308602,0.0
4215.165387769562,69299.90013335702,43187.522042538534,8,0,3,0,23,0.8983249755048444,1.0
2382.871478620915,88449.82351398791,18546.465811795322,1,0,1,0,6,0.9040106342719516,0.0
4896.569443175015,134385.3037362706,75042.69043730659,2,0,2,1,8,1.739205946477441,1.0
3189.003584563897,176345.35476738628,20515.62479176443,7,0,1,2,20,2.1817771083770596,0.0
675.0104707442886,158046.28458560913,34510.52474447552,1,0,4,0,6,1.3018043136594484,0.0
3397.078932273398,124078.00456168054,14929.585887043695,5,1,0,0,19,1.6884037562698324,0.0
1659.26487638691,91589.80971380265,44256.34175639469,10,0,5,0,4,1.3708934169729698,1.0
3447.3196235961823,92058.71718210692,26688.095823706903,8,0,2,2,22,2.786953833122502,1.0
394.7236834039084,179500.94274494733,40673.984038158465,6,0,1,2,16,2.2585233813318926,0.0
915.6631140209989,36671.40792689289,20295.502567281546,3,0,4,1,5,2.0628824105201384,0.0
4285.899431583643,197957.04955144436,7140.684852051113,7,0,0,0,16,2.325799640454526,1.0
1174.5388072663986,142943.8198447656,63000.45213333366,3,0,2,2,18,1.1698896560336012,0.0
4193.353569952554,145793.4088423064,52363.6438648937,5,0,3,0,13,2.8244839502873753,1.0
1432.4166378493317,36459.632341806166,29236.93038974799,7,0,1,0,13,0.9987228608890324,1.0
3232.2654547906027,132939.97673151628,6657.055300538812,2,0,2,1,18,0.8452138236634261,0.0
3486.0453388736637,112412.27021537599,69649.27982767831,10,1,3,1,8,2.7650014628897566,1.0
2587.641028068012,47982.41417199139,16074.21538004731,4,1,5,1,21,1.1497806883534407,0.0
1561.28784964882,77246.74183079104,74667.15080766995,2,0,1,1,7,2.6209091074577158,1.0
1102.589663036926,181353.4575563207,39851.8441518888,7,0,1,2,22,1.24414500149022,0.0
214.2873050840098,123498.030697212,29209.77666295325,3,0,2,0,15,1.236183065154744,0.0
1554.5346861415828,100280.81777956449,60115.47972060422,9,0,2,1,2,2.894445875441871,1.0
3283.1558131298507,42355.96649293786,70516.6342677893,6,0,2,0,4,2.9132494515363407,1.0
4694.608851319989,151400.65965839196,31544.944400719727,1,0,1,0,16,2.904478801082318,1.0
4362.462187202107,149484.63997732554,34365.468917104416,10,1,2,0,12,0.8430038521701793,1.0
3842.020643849748,134387.4131853358,36353.1828897342,8,1,4,2,16,1.92923183472054,1.0
3952.8143491038286,116744.64985751036,74018.87573385752,7,0,1,2,23,0.5911213655566536,1.0
3341.6752722061765,103743.34837525335,56327.42734660362,1,1,1,0,17,2.216162014905247,0.0
1338.4199449517148,130856.08580795869,22068.751012515477,3,0,2,1,20,2.177806678957263,0.0
4540.615401993858,69677.22679382915,17244.976707652415,3,0,0,0,10,2.9808140674911376,1.0
3370.1249439338785,190014.0409102001,20738.310083710836,3,0,2,0,15,2.694549243058479,1.0
2824.1811233531776,130095.06996063903,23294.419467284843,7,0,1,0,19,1.0454639283368,0.0
599.3978726067313,82902.71554024401,20724.128832718117,6,1,1,0,14,1.609494345654788,0.0
2262.924941841806,106445.57465047673,53704.9964338145,2,0,2,0,1,1.1432286179754385,0.0
2328.773442449535,166966.4141090717,11926.880320627988,5,0,1,1,21,0.6193644927089497,1.0
4329.589867137216,57474.730324150565,32826.60370751297,6,0,3,0,4,1.4561702129888205,1.0
2755.908689929553,79782.05581824426,51129.12511871822,2,1,4,1,2,0.7692570340524753,1.0
1932.9827174035277,145516.3638652144,25396.217993605675,1,1,2,0,23,2.412233407591095,0.0
4885.161626127764,83633.16510197805,8026.127622027668,4,0,2,1,8,1.4735639950563926,1.0
598.0669369652626,164725.2859164492,9300.442059139557,4,0,0,1,2,0.578099212393,1.0
2141.614720144126,52177.092820151345,12699.441775460848,4,1,3,1,11,1.1767497182354496,0.0
258.0221420984562,159656.64897728345,67359.91291484796,1,0,2,0,10,1.331857255638844,0.0
3712.5253977963052,41619.79152459626,53655.48993158267,3,1,0,0,11,1.6329766564960368,1.0
4594.478933385795,32140.744153474112,7968.225654518648,7,1,1,2,9,2.2029889316186986,1.0
1436.1847812749227,182697.99820146756,33112.30369465933,4,0,1,0,24,2.4697154606534033,1.0
4298.791300155648,128827.66687849077,24451.058309224052,2,0,1,0,4,2.9645150439798047,1.0
1496.480240786394,89810.57250475795,47509.08859541761,8,0,2,2,4,2.635565170482189,1.0
4558.312300137381,69541.08828385457,43256.05812476813,1,0,4,0,21,1.6440349498599265,1.0
3782.1114228040806,134870.58315433873,40046.54979946805,9,0,3,1,1,0.7637238905439354,1.0
4034.288545365121,116530.37120124549,27217.452518691214,5,1,2,0,23,2.1599889593618102,1.0
139.13245022224976,198571.62184009748,13610.582447387287,2,1,2,0,4,1.5559566172871915,0.0
4815.911267516429,197146.71773113677,60162.98148119312,4,0,1,0,1,1.5139855383058731,1.0
3647.0214107481,137954.17624407363,70748.97120088439,3,0,2,0,4,1.3443727544458253,0.0
1558.5179221613598,105287.98603800139,75699.62001092693,7,0,1,0,4,0.9221289464593823,1.0
4155.5035910512925,113493.96475289256,7513.660737245696,6,1,1,1,1,0.7219851541079443,1.0
1443.5299321539032,146021.44126026653,59972.970792343986,9,0,2,2,14,2.5472257421604843,1.0
4370.131505852333,47267.672520014836,58940.76637433611,4,1,1,1,16,0.9624114421137226,1.0
607.2729325390882,85819.85254782208,75927.44028921037,3,0,0,0,9,2.249591986350225,1.0
3533.245588430939,42796.28097061266,22474.423776327938,7,0,0,1,24,2.3169045997692983,0.0
2726.457459392306,42471.329117876325,60147.78594872705,6,0,1,1,7,1.2683709249323,1.0
527.845627467432,63292.67112201973,7206.224235019312,5,0,2,0,14,1.8905707983619278,0.0
1247.374449881253,112493.05328084857,51605.92049864467,10,0,1,0,5,2.2783829954678154,0.0
111.3999795727082,163411.6345976742,30015.28245201784,7,1,0,1,14,0.8361139631948171,0.0
2370.4014290493037,112534.30149819833,62206.02684515559,5,0,1,1,13,0.9233828461991316,0.0
1541.2630407620018,87031.02379534786,69474.4300555253,9,1,0,2,23,2.293896741760914,1.0
3011.869547273906,44000.00835724888,31091.22025074875,4,0,4,1,2,1.199661272347756,1.0
1521.327148157655,123550.23894113203,43470.12913784615,1,0,1,0,23,0.7679852002553793,1.0
1534.5996019595743,76115.65970214005,12040.112801997193,10,0,0,1,20,1.8006073506031304,0.0
3728.8063337214367,134538.81024591508,35101.8363222077,5,0,2,0,12,2.5159056526054258,1.0
288.30703809284955,196121.91565251112,30781.630280956033,1,1,1,0,21,1.265408827657631,0.0
4519.330226200337,48923.43465118353,17100.506403407864,1,0,2,1,7,1.1513304118044174,1.0
4268.706178236348,66061.31778272978,71874.85410704174,1,0,1,2,2,1.0194195502213814,1.0
3355.633181970712,110426.0714768937,14402.763529092339,1,0,5,2,21,1.6917175735310757,0.0
2986.4467720315524,194664.348608808,51951.930529824414,8,1,5,1,18,1.9319028400333922,1.0
4466.897365791278,161207.66196589926,71540.98354795136,2,0,2,0,10,0.8364142751303073,1.0
967.3843886671365,182698.96283768112,73221.58064946838,9,0,3,0,6,2.503583824312012,1.0
440.89735284460164,86731.52424088478,64079.45688772377,7,0,2,0,24,1.8251844435491686,1.0
1235.5753410522136,198646.54054236106,16562.8673083116,3,0,5,2,7,1.906904276600671,0.0
3983.162479565942,47481.57873090675,65942.21850946796,9,0,2,1,12,0.7938968522407026,1.0
221.61782029609245,39005.394027837145,24295.490556003093,4,1,1,1,21,2.0581133827126266,0.0
2934.8938336632737,175452.44659918477,74024.64811230318,7,0,1,1,16,2.1957982101535762,0.0
4977.415705146984,187635.02793518765,57599.67446963642,3,0,1,1,19,1.509537590890206,1.0
4285.69566449582,45399.5107828373,63465.60219768426,5,0,2,1,20,1.998033230368538,1.0
2631.1561607657677,49282.66254679306,9547.498919649166,4,1,1,0,18,1.083545325977334,0.0
365.0225009688796,35639.60681848155,47872.91373515292,6,0,2,0,22,2.098204661998727,1.0
4165.298896209264,47766.285649263096,66227.94377119833,9,0,1,2,14,1.8325495886773164,1.0
3014.943615477192,65601.36885604775,69342.45716348244,5,0,4,0,15,1.95700071635127,1.0
618.9183354448559,194913.02521470017,5204.641264490397,1,0,2,1,8,1.129253211915116,1.0
514.5935598756132,143536.23778074567,75315.26090674418,5,0,2,1,24,2.472763610979338,0.0
4552.652756211132,162354.01433815216,6337.082464290939,5,0,2,1,15,2.564903804982547,1.0
3362.5413015434883,161943.69862755877,50317.93833496344,9,0,4,0,21,0.7618797386627922,1.0
4154.96965661794,120962.53746246648,56390.83962637903,8,0,0,0,12,2.6690659111960815,1.0
4400.945556397223,165573.12621121292,11265.587419929056,5,0,0,0,22,2.439732795916048,1.0
2880.273142639195,131287.28050629483,6696.9136519078365,5,1,3,1,18,1.8831055066383444,0.0
2611.359441187454,83472.83659257079,63438.23589270614,2,0,3,2,10,0.6377496879880319,1.0
2180.6156810889015,125388.71849062812,32619.638109402415,9,1,2,0,20,1.8081687610363484,1.0
1618.8856095660406,120696.4596428673,11247.663679264522,4,0,1,0,14,1.67146398098641,0.0
2201.2500062506233,169987.0191390845,61725.42186184844,7,0,1,2,19,1.0586560154396556,0.0
3880.704295864274,196893.62695488203,68385.55640105878,10,0,1,0,16,2.5838366712250695,1.0
3029.520983524901,99877.23612155819,48228.736688428166,6,0,4,2,22,1.301350100691351,0.0
4467.990285276488,159776.41533503114,15415.234249467712,5,0,1,0,22,1.950636509821266,1.0
2244.731071176979,46959.7106864827,4172.130304844792,5,0,2,2,20,1.6263923499040198,0.0
3055.0934146578325,162061.33280620904,56961.79106024968,7,1,3,0,6,2.69617307100149,1.0
3174.972387805344,93140.87503884945,45360.75496154939,2,0,0,0,13,1.75242020581107,0.0
2978.9009534163115,36696.32769124673,53111.37991244612,9,0,0,0,11,1.194994236211843,1.0
3528.037176773306,91751.85035557012,65615.21960536887,2,0,1,2,1,2.3053618214892886,1.0
1225.295668455291,133809.2676566796,36435.538828458855,9,0,2,0,9,2.4184890793658886,0.0
2586.2006988516637,50272.52850584932,12587.691100188771,4,0,1,1,19,2.8366308999607415,1.0
565.912773901321,187085.86371314328,75378.71297509363,10,0,0,0,5,2.365547265743748,0.0
1953.3310718418222,43204.31025638256,44985.18379800801,10,0,1,2,7,0.623975953499341,1.0
2463.951989675259,188101.14237163824,50377.6471698176,6,1,0,0,2,2.5726961894890814,1.0
3278.510084750089,150213.3780490667,74872.68007548484,1,0,1,0,20,1.7058113852735977,0.0
4755.1287103017075,86051.06982041462,74731.94153589025,5,0,1,0,15,0.8655294023612878,1.0
3023.2227794143614,96427.55911054584,47051.284718069364,6,0,1,1,6,2.9461877108964822,1.0
3730.789885073971,155937.5920045665,25916.07970354981,9,0,3,0,1,2.1250989940728386,0.0
2556.0169945012535,132250.08714980527,79777.74981898093,9,0,1,0,22,2.7307578868149482,1.0
3188.81495531284,144179.2966473407,55422.91592642227,9,1,2,1,5,0.944165524100163,1.0
401.11446986217845,96157.9848072916,34449.62412068836,3,0,2,0,2,2.441089348656285,0.0
1309.2383251671426,112928.29190729183,46107.43381972641,4,0,4,0,22,1.9912724166783722,0.0
1841.1728113654365,198277.4722864419,35019.221870638285,8,0,0,0,21,1.4658146305650053,0.0
2388.842107282242,66366.88798495202,71399.49672684185,8,1,1,0,14,1.0341835188718282,1.0
275.9612902367995,101035.55170876234,40152.45186466245,2,0,4,0,17,1.3518701826413366,0.0
743.1192828889225,79609.94188757444,66411.68495055602,8,0,3,1,12,1.8352207242260128,1.0
1420.2308235669636,160068.95677477447,67693.5749323713,7,0,1,0,6,2.3325926295389983,0.0
4859.086819960201,159882.1463631725,66473.59000561413,9,0,1,1,7,1.589861302958881,1.0
1690.1676851601012,79715.7283695573,58608.52316062693,5,0,4,0,16,1.4813436229445744,1.0
2436.1032376548087,43836.35382760709,68825.5841941838,2,0,1,1,13,0.5214022436754974,1.0
1020.683678055045,31943.555034274686,32816.677630968625,5,0,4,2,2,2.8732563145003462,1.0
3073.3613518250527,102666.59065122253,11829.066872930947,2,0,5,0,22,2.426802389238905,1.0
1439.3819168040727,99757.39103708105,67868.97373668362,5,0,1,0,22,2.989723836345356,1.0
1074.6132632702127,198026.2793687767,41358.968007925585,9,0,3,0,17,2.80083173785735,1.0
2607.0345108075962,109866.35286860554,12807.954504644527,7,1,2,2,24,2.6574625515082397,1.0
77.25370584408307,73591.1228278215,11879.064208014612,7,0,3,0,5,0.6452067650335744,1.0
87.93696161366537,181509.00497534947,15261.664338761739,1,0,2,2,2,2.0390280804847216,0.0
1134.390605054196,113481.55144110834,60824.94099436715,9,0,0,0,21,1.0633878079440429,0.0
231.77074437906467,131859.8579857982,57735.96385690365,6,0,3,0,20,2.7038592811678512,1.0
584.7274829469224,46263.68077279616,18694.03837423601,7,0,1,0,23,2.549421011441663,1.0
1727.3602142268203,95095.78924606158,68213.10319445423,2,0,4,0,24,0.9259854388953341,1.0
4022.7991139200735,190518.02466054374,24659.699255674856,1,0,2,1,1,2.466175198205092,1.0
2881.640784678039,130215.91530982232,64059.889915250955,4,0,0,1,1,2.9672911843804295,1.0
2587.7052434842612,88565.31537421848,40638.054895590525,9,0,1,1,8,1.3937817981621146,0.0
1502.769674880202,136363.42070737082,59329.24855546959,9,1,4,1,11,1.4131096502154517,1.0
4662.180911192441,184769.88522827975,32366.85005666457,3,1,1,1,12,0.5628276599966273,1.0
2015.2244541240987,76578.40208034031,29729.82597629775,1,0,4,1,4,2.3175523845325694,0.0
481.1091956390689,115869.84214001465,67784.68911986859,2,0,1,0,24,2.567247888793195,1.0
3104.479254783116,192977.4111649984,5718.273597583364,9,1,2,0,7,0.6165376896173773,1.0
613.500047709177,59307.344360736955,78054.74493882807,9,1,4,0,13,2.8632124033010107,1.0
1758.8545568683758,152342.86735144095,52909.82598643375,1,1,0,0,7,0.6836728103972061,1.0
2561.689096653154,134461.771394507,36301.22089135704,9,0,1,1,4,1.922150330972725,0.0
4377.40149719162,145544.77229390794,51360.19889858274,1,0,4,1,12,2.8183636877769525,1.0
2493.0555726835873,89707.33721348684,12451.052877341677,10,0,2,1,21,2.82091260445142,1.0
3526.180891856738,83359.49349224003,42582.039057603164,4,1,3,1,23,0.833149892675918,0.0
4964.443353045398,146315.64400002296,78852.35529716442,5,1,3,0,18,2.9283067419578632,1.0
700.871143495009,66642.35846777272,21115.746714196426,8,0,2,0,13,1.1760693271307583,0.0
1409.9210513216217,101341.30662603087,58615.41362579891,5,0,3,1,19,1.3541071704472323,0.0
2003.1515742083498,61989.68982899606,36492.79593904095,5,0,2,0,3,2.1877915270206145,0.0
2138.0494837672154,31411.822990966055,53239.277433572424,4,0,2,1,14,0.7802337986453953,1.0
2084.5543225644515,194909.7512064718,18776.31660926671,9,0,1,0,16,1.8357415836769528,0.0
4542.674462654947,103389.50637159124,39225.80366155539,8,0,4,1,2,2.5399404632601597,1.0
3584.461590110939,194789.4344513703,78467.13896716418,9,0,3,2,20,1.740483734459275,0.0
3059.1308097489837,53854.99836053043,18037.11062823274,7,0,1,0,24,0.6526497328233254,1.0
1581.3949534207713,129852.35250777262,52006.2671443543,7,0,2,0,1,2.512627233775783,1.0
4127.762401895408,64165.58557451073,47321.02665504324,5,0,1,0,14,1.1007363122207485,1.0
4777.5495318506955,164312.6015837567,46508.972144361054,10,0,2,0,22,2.51408566051552,1.0
4114.931498623621,163229.5080893658,50364.49330317452,1,0,5,1,4,2.84540510403211,1.0
57.747270697790874,49143.215336683,41672.32397399356,6,0,0,0,5,2.387034227097452,1.0
3200.186782407865,185050.95698898615,4303.667769839666,10,0,5,0,7,0.582879758642232,1.0
303.1201381383986,63087.04002454819,72307.45448266008,6,0,0,1,11,2.1488622165124514,1.0
1325.1557406519232,134206.14807019127,66677.36971627038,10,0,2,0,12,1.1803753999778626,0.0
344.64726672146986,197557.71541490968,16410.911430926342,4,0,2,1,8,0.997423449019849,0.0
3038.7874920994695,180007.41091028185,34822.03465817292,2,0,1,0,21,2.402082698108134,0.0
3448.6200717884035,192615.86785539874,62332.27151340473,1,0,2,0,7,1.2238552630718487,0.0
616.7138084262303,88241.7911070803,78464.79828482089,3,0,3,0,3,0.8589737074999302,1.0
1950.0024710726484,47947.85917730877,76237.55257601755,9,0,1,0,2,0.9272518860336255,1.0
2308.370719329933,62018.96845920652,72250.65837506541,1,0,0,2,18,2.1931600067546677,1.0
1876.8124577165372,115084.13216302435,15194.790092033752,5,0,2,0,10,1.643637478043038,0.0
649.0737524017056,164849.04530646477,73414.58316269337,10,0,3,0,19,1.0215734929110596,0.0
2123.791561428003,55526.11951125879,70640.25829723311,6,0,5,0,22,0.6992334879180415,1.0
3768.3313366516695,142154.3604843287,32025.143159811996,9,0,1,0,15,2.8431586002913893,1.0
401.48793943961454,85008.19268671703,33378.23977929218,1,0,4,1,17,2.993824491066205,1.0
446.89106970542207,88004.35230666609,38412.986990547375,5,0,2,0,19,1.4854301944736288,1.0
1806.1178945881218,142526.01412684747,53525.523584414106,1,0,1,0,3,1.121733136255049,0.0
4711.542272513679,109389.90132064743,23084.342430692213,2,0,5,0,13,0.6044409154022587,1.0
3359.4346012784245,168045.65981441896,4767.029066875741,2,0,1,0,2,1.2681918453917147,1.0
3409.4162855291956,56506.1466426806,13874.673393987654,5,1,3,0,15,1.9568581692630442,0.0
1841.5039546474316,164291.20586039653,36888.92488341157,10,0,3,1,17,1.8110132710534692,0.0
2988.6209164822653,40919.99216976155,24714.19784581754,4,1,2,2,1,1.5282323395959305,0.0
100.14936093732973,62989.15964175285,61867.775199782154,6,0,2,0,14,1.4052165024877672,1.0
3198.675429727234,141545.45146553812,11215.135432293897,5,0,2,0,1,2.945575092819517,1.0
4570.770390502372,175337.3616068821,73644.8223677199,2,0,1,1,24,1.7506790307268991,1.0
3082.238668306855,72955.53671568935,71940.19285568115,9,0,3,0,22,0.5221586564322476,1.0
4374.808037658408,85622.5729909152,72974.27490386319,10,0,4,0,11,2.2481123165219055,1.0
3633.666624557164,121310.52720874579,59949.96989245615,8,0,2,0,3,1.95808192316254,0.0
646.7641611982667,65967.3771031814,11238.997804237146,9,0,5,1,13,0.8954764421221826,0.0
4517.143871064916,167896.56446987597,36736.59299545664,6,1,2,0,23,2.2708547331102125,1.0
378.8970295610857,161518.22965097934,13118.213629020709,5,0,2,0,22,0.5497332131203907,1.0
2693.138989111431,54699.59103418287,79052.83784260336,5,0,2,1,9,2.3135545830016016,1.0
753.5787627776155,108851.05440882746,28643.958601697843,2,1,1,1,15,0.8735987781572098,0.0
107.94772311797513,161720.72033128564,48070.45172553478,4,0,4,1,9,2.9613934915852935,1.0
2139.069587631813,87346.02028758051,63013.26517680508,2,0,3,1,7,1.778518564071605,1.0
1510.4515028880735,137628.15986201438,73887.4384853747,2,0,4,0,7,0.5267443361212699,1.0
2455.702444298135,38536.230647787364,61177.17488978472,8,0,2,0,2,2.595159634026131,1.0
2907.1394393360265,133477.08928998405,54936.79096500029,4,0,4,0,2,2.56204883483804,1.0
266.50840792928943,55951.006600103196,38880.597216937655,4,0,2,2,23,2.4083930284922492,0.0
658.8663108625409,171199.16526945672,49615.81029879035,7,0,2,1,22,1.8448560776111629,0.0
2815.2798624296056,90426.40880868133,10250.613281667896,4,0,4,1,22,1.0461257743496186,0.0
1748.6783982046582,77864.15666379327,71062.03573101721,9,0,2,2,21,2.099970602510413,1.0
3659.4087633697677,172951.12604095245,44870.85278067118,9,0,2,1,1,2.619950371518524,1.0
3278.8436605301013,38524.483922207735,6090.398883490588,3,0,1,1,23,1.7325589801014527,0.0
4235.741596800039,97423.49588683862,73832.4636758121,6,0,4,1,18,0.6678712284428319,1.0
3477.8394920126652,92900.60189775533,40676.25198543889,7,0,1,0,16,2.9381577855434644,1.0
2178.1588330812333,78416.06362242365,69881.36390019713,3,0,1,2,24,2.191816271053404,1.0
3381.1847808524403,184998.2364402511,68980.37247381249,4,0,1,1,10,2.9547162057170153,1.0
1413.1368125643216,157657.82689784278,65812.87223419784,1,1,2,0,23,0.9674836296731912,1.0
1566.2518189521527,40866.93791262959,7728.0324857424175,9,0,1,0,16,1.0084765833965137,1.0
3955.4765416079267,151496.8664039422,22024.13169766408,7,0,3,1,13,0.7511915620116365,1.0
2259.776606187832,119640.85263189497,70417.18617983817,10,1,1,0,2,1.0261528043778652,1.0
4001.982685565845,183147.54204826846,72222.31131601123,7,1,3,0,2,0.7708528149120673,1.0
4120.990749657978,83200.75494922094,38271.30240239807,9,0,1,0,10,1.1825898778837045,1.0
4294.933571423355,127607.5399336291,36883.19300937357,6,1,1,1,24,1.9510243402510334,1.0
4587.344417413976,115128.39670596762,16485.82880923353,8,0,3,0,12,2.549360236793279,1.0
2183.3768415408163,113225.35405869297,77567.63072921865,5,0,1,1,5,0.7408473531870087,1.0
1628.3907506896371,107537.91791792614,19411.662602646324,8,0,1,1,8,0.8938480816224499,0.0
2931.883795640864,64957.01084048782,17702.13239500895,10,0,5,2,17,1.224546843002395,0.0
1887.3034960162565,158470.68682370678,53876.13070148642,1,0,1,1,9,1.3583324349737143,0.0
3025.317125661153,106727.12556567907,21699.01133103447,3,0,1,1,24,2.722978714821399,1.0
3542.650020086932,192947.76675044297,75285.41404810801,4,1,1,0,22,1.0669327160815008,0.0
3457.6048415360774,74337.43262277197,3839.838639470201,9,0,0,0,15,0.8198083089064774,0.0
1904.0367907496006,146066.45273659698,3443.001198894201,8,0,1,1,13,2.6843746319279633,1.0
875.9579984088265,189921.90353864845,41875.51371054116,8,0,3,0,14,2.7067382101689033,1.0
2181.1202253879273,142787.91491273575,40580.809413337345,2,1,1,0,8,2.4630735802136323,0.0
755.8410132054482,178116.39429495708,15579.029686370108,7,0,1,0,17,1.4533579931238738,0.0
4455.980324159851,170671.76315869103,41078.006348711904,3,0,4,0,11,2.7820573693900252,1.0
1762.093430652394,91220.01163313066,34697.90509808896,6,0,2,2,8,1.5983373665750384,0.0
814.5757487554528,132021.0697897144,71555.3734513624,4,0,1,1,14,2.4788674465665546,0.0
175.96641153346684,56564.42776793045,3712.551856706187,6,1,2,1,1,1.5872685248608351,0.0
3246.820812118097,121039.40005825192,78172.77498753733,4,0,0,0,12,1.7047238357699452,0.0
3202.666471400979,69171.73520843733,51078.24285077987,3,0,2,0,20,2.650717961223985,1.0
1735.9906245773936,156435.25854191574,14691.945314686223,2,0,2,0,10,0.5023553697077938,1.0
404.97384979587247,119769.93172166118,6600.521063459801,4,1,5,0,12,1.1849679366300543,1.0
2077.6630297313986,99908.65164738228,44434.13570906085,10,1,1,1,19,2.109683834479724,1.0
1590.5266005637982,75695.50634838617,21086.54277983015,2,0,3,0,15,2.8048298685797888,1.0
3401.747166688296,199778.74191301878,26189.746349096964,7,0,1,0,3,0.531370561557146,1.0
3048.607284790817,42190.788550438556,21875.176692257548,1,0,2,0,9,1.6607464267417584,0.0
1854.738954577823,37405.3156973114,53063.26814508333,1,0,1,0,8,1.7912398185933718,1.0
1128.568143562201,66933.75808395697,45621.73008294228,5,0,2,1,10,2.9984928746688855,1.0
4940.77803247018,195082.31796672934,9004.030611179485,7,0,2,1,8,2.2427702996089613,1.0
2297.3080249207687,196470.48861439736,43542.5430544885,1,0,5,0,16,0.8158528943980008,1.0
3456.9574671121736,141337.71491126312,63921.61194837409,4,1,4,0,11,1.8883714876142728,0.0
745.7371895128858,179618.1334250888,9251.983493164973,5,0,2,2,23,0.8850207164401933,0.0
2453.669013314019,66373.49424293521,71509.90116974234,2,1,1,1,24,2.3153113111693617,1.0
186.30676335385417,195247.156010026,47529.612007475145,7,0,2,0,24,1.4084663314093213,0.0
2552.002833656727,54273.42452372599,76198.08413381438,4,0,3,0,22,2.152349883225537,1.0
4821.886165232627,47191.28199088191,14406.873764622926,8,0,0,0,8,2.736399020866872,1.0
1951.823229279711,49075.96167203639,79504.50495020527,1,1,2,1,18,2.4791371217128857,1.0
243.03026224581237,127431.74695633599,52609.010679665116,10,0,0,0,7,2.49188349641729,0.0
203.23116505075046,162765.6481220689,46697.053360041835,1,0,1,1,3,1.2013927475399155,0.0
